"Terms searched for in same 15 second clip: (""palestinian"" OR ""gazan"" OR ""gaza"" OR ""gazans"" OR ""palestinians"" OR ""israeli"" OR ""israel"" OR ""israelis"") AND (""massacring"" OR ""massacre"" OR ""massacres"" OR ""brutal"" OR ""slaughter"" OR ""slaughters"" OR ""slaughtering"" OR ""barbaric"" OR ""savage"")",,,,,,
,,,,,,
,,,,,,
URL,MatchDateTime,Day,Station,Show,Snippet,Victim
https://archive.org/details/CNNW_20231014_120000_CNN_This_Morning_Weekend#start/2012/end/2047,10/14/2023 12:33:47,10/14/2023,CNN,CNN This Morning Weekend,we were a man who was a soldier all his life. he had never seen anything like it. it's a massacre scene. i don't have any other recall of memory in the history of israel since this was established of this kind of event.,Israeli Victims
https://archive.org/details/CNNW_20231014_120000_CNN_This_Morning_Weekend#start/835/end/870,10/14/2023 12:14:10,10/14/2023,CNN,CNN This Morning Weekend,"will hamas shoot people down in the street as they evacuate? i wouldn't put it past them. these are people who demonstrated just what they're capable of doing inside israel. if they can kill babies and slaughter people in their sleep, killing their own people is",Israeli Victims
https://archive.org/details/MSNBCW_20231014_110000_MSNBC_Specials#start/850/end/885,10/14/2023 11:14:25,10/14/2023,MSNBC,MSNBC Specials,"good to be with, you jonathan, thank you for inviting me. and i want to just put this in what we know. when we can go, the world witnessed the most despicable, brutal, barbaric attack on israel certainly my my time in",Israeli Victims
https://archive.org/details/MSNBCW_20231014_100000_MSNBC_Specials#start/2051/end/2086,10/14/2023 10:34:26,10/14/2023,MSNBC,MSNBC Specials,"have had. between gaza and israel, israel has always responded in a very brutal response. it is part of the israeli playbook when responding to terrorist attacks. since israel's inception which is not surprising. hamas knows that.",Israeli Victims
https://archive.org/details/CNNW_20231014_100000_CNN_This_Morning_Weekend#start/1259/end/1294,10/14/2023 10:21:14,10/14/2023,CNN,CNN This Morning Weekend,r israeli people and those killed in the slaughter by hamas. israel has the right to defend its people and try to ensure hamas can never repeat what it's done. we continue to discuss with israel the importance of taking,Israeli Victims
https://archive.org/details/MSNBCW_20231014_100000_MSNBC_Specials#start/63/end/98,10/14/2023 10:01:18,10/14/2023,MSNBC,MSNBC Specials,"sabbath also known as chabot, in hebrew. it is a day meant for us, but there is no rest. today marks one week since the brutal surprise attack and massacre in israel, led by the terrorist group, hamas. the death toll is still rising.",Israeli Victims
https://archive.org/details/CNNW_20231014_080000_CNN_Newsroom_Live#start/291/end/326,10/14/2023 8:05:06,10/14/2023,CNN,CNN Newsroom Live,"slaughter. they actually had plans to occupy much of southern israel and supplies. they took back our hostages, they are our main target, including their leader who is the evil on top of all the evil.",Israeli Victims
https://archive.org/details/CNNW_20231014_070000_CNN_Newsroom_Live#start/335/end/370,10/14/2023 7:05:50,10/14/2023,CNN,CNN Newsroom Live,"support. eu leaders came close to gaza to see for themselves where some of hamas's most brutal murders were executed. but inside gaza, fears escalating about what the coming days will bring.",Israeli Victims
https://archive.org/details/CNNW_20231014_060000_CNN_Newsroom_Live#start/2606/end/2641,10/14/2023 6:43:41,10/14/2023,CNN,CNN Newsroom Live,territory after a border fence exploded near an israeli ka butz. in one israeli community keeps militants at bay during the brutal attack thanks to a 72-year-old and his rag tag defense force.,Israeli Victims
https://archive.org/details/CNNW_20231014_060000_CNN_Newsroom_Live#start/1526/end/1561,10/14/2023 6:25:41,10/14/2023,CNN,CNN Newsroom Live,"last weekend. . . . welcome back, i'm den linda kincaid. we've obtained some horrific new images of the massacre carried out by hamas at the music festival in southern israel last",Israeli Victims
https://archive.org/details/CNNW_20231014_060000_CNN_Newsroom_Live#start/1170/end/1205,10/14/2023 6:19:45,10/14/2023,CNN,CNN Newsroom Live,"greatest degree possible hostages, set up multiple teams working on this. considering every scenario possible. we assume. we know that hamas, since they're willing to massacre israelis and their own civilians",Israeli Victims
https://archive.org/details/CNNW_20231014_060000_CNN_Newsroom_Live#start/1060/end/1095,10/14/2023 6:17:55,10/14/2023,CNN,CNN Newsroom Live,"a nation, as family to make sure this never happens again. i think that's rare to see that in another country. maybe because we're so small. maybe because of our deep 3000 year history. but that's where we stand. brutal attack by hamas killed 1300 in israel.",Israeli Victims
https://archive.org/details/MSNBCW_20231014_060000_The_11th_Hour_With_Stephanie_Ruhle#start/94/end/129,10/14/2023 6:01:49,10/14/2023,MSNBC,The 11th Hour With Stephanie Ruhle,"that meant over 1 million people had to decide whether to leave their homes. hamas, the group that carried out the terror attacks in israel has told gaza residents they should stay put. it has now been seven days since the massacre in israel, where at least 1300 people have been killed. israeli forces have pounded",Israeli Victims
https://archive.org/details/MSNBCW_20231014_040000_Alex_Wagner_Tonight#start/6427/end/6462,10/14/2023 5:47:22,10/14/2023,MSNBC,Alex Wagner Tonight,"are being held hostage by hamas terrorists in gaza. hamas, meanwhile, is claiming that 13 of their hostages have died as a result of israeli missile strikes. since the brutal and horrific hamas attacks, nearly one week ago, many israeli families are",Israeli Victims
https://archive.org/details/MSNBCW_20231014_040000_Alex_Wagner_Tonight#start/5231/end/5266,10/14/2023 5:27:26,10/14/2023,MSNBC,Alex Wagner Tonight,"what do you imagine is going on here? you know, it's not too different than when you had the last four rounds, you've had five more -- since hamas took over in 2006 and every single time it has been pretty similar where you had a brutal response from the israelis and the united states of already stood by israel and saying that will stand by",Israeli Victims
https://archive.org/details/MSNBCW_20231014_040000_Alex_Wagner_Tonight#start/3123/end/3158,10/14/2023 4:52:18,10/14/2023,MSNBC,Alex Wagner Tonight,"in your perspective for the root of this as a concerns hamas, because on a certain level, one would assume that hamas and know that executing such a brutal historically brutal attack on israel would lead to a devastating response. a full throttle response from",Israeli Victims
https://archive.org/details/CNNW_20231014_040000_CNN_Newsroom_Live#start/2608/end/2643,10/14/2023 4:43:43,10/14/2023,CNN,CNN Newsroom Live,"israelis slaughters or taken hostage. but a kibbutz near gaza, the militants met their match.",Israeli Victims
https://archive.org/details/CNNW_20231014_040000_CNN_Newsroom_Live#start/1840/end/1875,10/14/2023 4:30:55,10/14/2023,CNN,CNN Newsroom Live,ironclad. reporter: and not just military support. eu leaders came close to gaza to see for themselves where some of hamas' most brutal murders were executed.,Israeli Victims
https://archive.org/details/CNNW_20231014_040000_CNN_Newsroom_Live#start/1336/end/1371,10/14/2023 4:22:31,10/14/2023,CNN,CNN Newsroom Live,"toll could rise. just three hours after the start of the massacre at 9:39 a.m., videos emerge of some festival-goers already held hostage in gaza. this man still wearing a festival wristband and another",Israeli Victims
https://archive.org/details/CNNW_20231014_040000_CNN_Newsroom_Live#start/1121/end/1156,10/14/2023 4:18:56,10/14/2023,CNN,CNN Newsroom Live,southern israel one week ago. cnn conducted an extensive investigation into how the massacre unfolded. we want to warn you. some of the images you're about to see might be disturbing.,Israeli Victims
https://archive.org/details/CNNW_20231014_040000_CNN_Newsroom_Live#start/1109/end/1144,10/14/2023 4:18:44,10/14/2023,CNN,CNN Newsroom Live,death in southern israel. new details of the massacre coming up. horrific details continue to emerge about the brutality that hamas militants unleashed on hundreds of civilians in,Israeli Victims
https://archive.org/details/MSNBCW_20231014_040000_Alex_Wagner_Tonight#start/258/end/293,10/14/2023 4:04:33,10/14/2023,MSNBC,Alex Wagner Tonight,"brutal terror attack. the documents include detailed maps, and show that hamas intended to kill or take hostage civilians, and school children. meanwhile, the palestinian health ministry reports that",Israeli Victims
https://archive.org/details/CNNW_20231014_030000_Laura_Coates_Live#start/916/end/951,10/14/2023 3:15:31,10/14/2023,CNN,Laura Coates Live,humanitarian crisis. hamas knew exactly what it was doing when it attacked israel in the most brutal terrorist attack in the country's history. they put their own people in grave danger. we have learned that since the evacuation order the hamas,Israeli Victims
https://archive.org/details/MSNBCW_20231014_030000_The_11th_Hour_With_Stephanie_Ruhle#start/89/end/124,10/14/2023 3:01:44,10/14/2023,MSNBC,The 11th Hour With Stephanie Ruhle,"israel has told gaza residents they should stay put. it has now been seven days since the massacre in israel, where at least 1300 people have been killed. israeli forces have pounded gaza with airstrikes, and over",Israeli Victims
https://archive.org/details/MSNBCW_20231014_010000_Alex_Wagner_Tonight#start/6401/end/6436,10/14/2023 2:46:56,10/14/2023,MSNBC,Alex Wagner Tonight,"since the brutal and horrific hamas attacks, nearly one week ago, many israeli families are doing everything they can to spread the word about their loved ones held hostage to showcase their humanity and to hold out hope for their safe return. here are some of their stories.",Israeli Victims
https://archive.org/details/MSNBCW_20231014_010000_Alex_Wagner_Tonight#start/5196/end/5231,10/14/2023 2:26:51,10/14/2023,MSNBC,Alex Wagner Tonight,"been pretty similar where you had a brutal response from the israelis and the united states of already stood by israel and saying that will stand by israel in the right to defend themselves. privately, there is always been advice and guidance saying, listen, it doesn't help your cause if you have mask civilian",Israeli Victims
https://archive.org/details/CNNW_20231014_020000_CNN_NewsNight_with_Abby_Phillip#start/1301/end/1336,10/14/2023 2:21:56,10/14/2023,CNN,CNN NewsNight with Abby Phillip,"they were waiting here with a machine gun. rear admiral daniel hagari, a soldier all his life, has never seen anything like it. this is a massacre scene. i don't have any other recall of memory in the history of israel",Israeli Victims
https://archive.org/details/CNNW_20231013_070000_CNN_Newsroom_Live#start/69640/end/69675,10/14/2023 2:20:55,10/14/2023,CNN,CNN Newsroom Live,. . . . difficult for many to fully appreciate put the anguish of israeli families who lost loved ones in such barbaric and senseless massacres. mother was on the phone with her,Israeli Victims
https://archive.org/details/CNNW_20231014_020000_CNN_NewsNight_with_Abby_Phillip#start/428/end/463,10/14/2023 2:07:23,10/14/2023,CNN,CNN NewsNight with Abby Phillip,"the jewish people. we started seeing videos of what had taken place. our entire unit got deployed to a village on the border of gaza which has some of the most horrendous massacres. unfortunately, we were there four days rescuing the remaining civilians that remain.",Israeli Victims
